,index,tweet,label
116,10789,"🌡☀️Longer &amp; more intense #heatwaves
🌡🌏Atmospheric #CO2 is rising
🌡☀️The greenhouse gasses are rising

The changing climate is a worrying problem 🌍 #ClimateCrisis #FridaysForFuture #AdaptOurWorld https://t.co/LMhTz2rvJt",1
117,10797,"Old growth forests support people, communities, jobs, plants and animals. These forests are a huge reservoir for carbon and support amazing biodiversity. They are critical to our success in avoiding the worst consequences of the climate crisis.
#fridaysforfuture #oldgrowth https://t.co/B6qWEeWD7N",1
118,10801,My week 46th my #ClimateStrike in japan #FridaysForFuture #NoWar https://t.co/LpKCpiWFus,1
119,10803,"Great to be with friends old and new for the #FridaysForFuture #ClimateStrike in Coos Bay, Oregon today. First, we defeated the cracked gas pipeline. Next, we’re going to Congress. Because #ClimateCantWait https://t.co/Wai19LLxJ5",1
120,10812,"Start Today! 

#ClimateActionNow #FridaysForFuture #lesotho https://t.co/RCVoSyAtwF",1
121,10817,"🌍🌿👇 Solidarity Patience...!✌️💚🌱 
School strike week 98: 🗣️📢🆘🔥🌊🌍🌊🔥🆘🌿
#FridaysForFuture ✊🗣️📢🌍
#ClimateStrike 
#PeopleNotProfit ✊🗣️📢🌍
#StandWithUkraine 🇺🇦🌍",3
122,10819,"Lets keep planting🌱 
Planting #trees heals both the soil and climate.
Trees absorb carbon from the atmosphere and send them to the soil where they are supposed to be.
Soil is the home of carbon not the atmosphere. #rjo 
#SaveSoil #ClimateAction #fff #FridaysForFuture @Riseupmovt https://t.co/MPwer7ADyO",1
123,10823,"#Greenwashing #Renewables  #ClimateStrike  #ExtinctionRebellion #ClimateCrisis  #ClimateAction #GlobalWarming #FridaysForFuture   #ClimateChange       

You've been fooled by Greta Thunberg:",2
124,10837,"#Greenwashing #ExtinctionRebellion #GlobalWarming #ClimateChange #UprootTheSystem #FaceTheClimateEmergency #FridaysForFuture #Renewables #ClimateStrike 

How Billionaires with Greta Thunberg 
uproot the system, important thread 2 read:",2
125,10850,"#ClimateAction  #GlobalWarming #FridaysForFuture   #ClimateChange #Renewables  #Greenwashing   #ClimateStrike #ExtinctionRebellion #ClimateCrisis           

You've been fooled by Greta Thunberg:",2
126,10851,"Friday 29 July 2022, European Climate Strike in Turin.

It was the  23th Friday since the start of the Fossil Fuel-financed war in my homeland 🇺🇦. A #Climate War in Europe.

I have lost the count of #FridaysForFuture Strikes I had since March 2019 in Kharkiv and #Ukraine. https://t.co/S8off0uQ6j",3
127,10852,"No matter how many Fridays it takes to create the change our communities need, we will continue to #ClimateStrike! This Earth Day we demand action from our so-called leaders and the corporations that fund them! #FridaysForFuture #ClimateUprisingDC #PeopleNotProfit https://t.co/rfqH9x2UQM",1
128,10854,"@Fridays4future From #FridaysforFuture to #CommunitiesforFuture
🌎💜

FFF have called their next big global climate strike, Friday Sep 23rd. Hope @ECOLISE members can add local strikes to the #EDSC2022 map &amp; invite 'European Day for Sustainable Communities' participation.
https://t.co/GCJcEyy7S9 https://t.co/prYLEWONKB",3
129,10861,"The future doesn't have to burn. With our solutions, communities are able to restore their natural environment for future generations. https://t.co/3oejqwlFbU #naturebasedsolutions #FridaysForFuture #ClimateActionNow https://t.co/6IIWmrtY7D",1
130,10866,At #COP27 both #China and the #US talk well but are still the biggest polluters to fuel their empire ambitions #FridaysForFuture @FYEG #tradewars #Environmental,3
131,10878,"#GlobalWarming    #FridaysForFuture #ClimateChange #Greenwashing #Renewables    #ClimateStrike #ExtinctionRebellion  #ClimateCrisis  #ClimateAction     

You've been fooled by Greta Thunberg:",2
132,10885,"School strike week 187. Next Friday is the global climate strike, find your local protest or register your own at https://t.co/4ULyV5Qj03
#FridaysForFuture #ClimateStrike #PeopleNotProfit
Blog Link - https://t.co/o65Foxf49A @Fridays4future @GretaThunberg https://t.co/Yyi3Osk1R5",1
133,10894,"Stop #FossilFuels &amp; #ForestBiomass!

Prioritize Life not death!

Safer local energy! #ClimateCrisis!

twiff all Activists' Awesome work!

❤️🇺🇦🇾🇪☮️🌍🌏🌎🌳🌱🌿🌺🌼🏵️🌻🌞🦋

Now on #FridaysForFuture.org/map
#StandWithUkraine️

#Twiff, 50, #ExtinctionRebellion, USA, NY, Bryant Park",1
134,10901,"Once I was backing UN org but since together with WHO they got busy with genociding with #vaccines I focused on real problem solving:
#FridaysForFuture
#UprootTheSystem https://t.co/kTtEWgiYu6",3
135,10924,"Clear-thinkers all over the world want nature and biodiversity valued and protected, if only because it is the only way to protect ourselves. And our grandchildren. If you agree, join us at 11 every #FridaysForFuture at Queen's Park and demand serious #ClimateAction.",1
136,10941,GretaThunberg: School strike week 195. #FridaysForFuture #ClimateStrike #PeopleNotProfit #SchoolStrike4Climate https://t.co/wCWlSjephf,3
137,10943,"#USA, #Canada, &amp; #UAE have the biggest opportunities to innovate &amp; #MoveTheDate of their  #overshoot. 2/2 

#GlobalClimateStrike, week 122 #FridaysForFuture
#PeopleOverProfit #EcologicalFootprint #ClimateActionNow #Biodiversity #ClimateEmergency #CountryOvershootDays https://t.co/bu5xOImzde",3
138,10945,Direct from #COP27 Communities from Africa to Louisiana say KEEP FOSSIL  FUELS IN THE GROUND #ClimateEmergency #FridaysForFuture  @risestjames,1
139,10949,"FMR has published 4 issues (FMR 31, FMR 49, FMR 64, &amp; FMR 69) on the #ClimateCrisis in the context of displacement. Available free of charge here: https://t.co/eVX0VhZX4o

#FridaysForFuture #ClimateAction #ClimateActionNow https://t.co/ASPQp9TipG",3
140,10959,"The world is in a real dark place right now, but there is nothing more inspiring happening on Earth than the #FridaysForFuture movement. So unfollow this page if you don't want to see dozens of retweets of their actions every Friday/Saturday.",1
141,10963,"@misterp55 @EsmeStallard @BBCJustinR Review of Greta Thunberg's new book here, 'The Climate Book'
#TheClimateBook

@GretaThunberg 
@ExtinctionR
@Fridays4future
#FridaysForFuture
@350
@ClimateReality
@LeoDiCaprio

https://t.co/LRjeB5MN00",3
142,10996,"Climate Strike  Myanmar.
✅ loss &amp; damage,Finance now‼️
YouthNet Fridays for Future International 
@GretaThunberg
@PeopleNotProfit 
#globalstrike2022sep 
#ClimateActionNow 
#fridaysforfuture 
#climatejustice 
#ClimateEmergency 
#YouthNet
#projjolitonarail
#LossAndDamage  DM us . https://t.co/1sxqb56VhS",3
143,11000,"https://t.co/JVaiSn5V3D #ClimateEmergency #FridaysForFuture #Greens #LesVerts #Gruenen #ExtinctionRebellion #London #UK #Truss #FreeTheNorth #IndyWales #IndyRef2 #UnitedIreland

""#Britain cracks down on #climate activists""",3
144,11004,Join us! #fridaysforfuture ❤️,1
145,11016,"Climate change is an increasing threat to Africa. How do we respond to Climate Injustice?
#cop27 
#ChangamkiaClimate
#FridaysForFuture https://t.co/7PyY9ZBya6",3
146,11018,"We were there!

Fridays for Future ‘strikes’ in about 450 places demanded rich countries pay for damage from global heating

#ClimateStrike
#fridaysforfuture
#GlobalClimateStrike

https://t.co/jet4IZQ1LP",3
147,11026,"""If you don't care about climate change, you don't care about me""

#DemandDegrowth

#ClimateStrike 
#ClimateStrikeOnline
#ClimateActionNow  
#DontforgetAfghanistan 
#PeopleNotProfit 
#FridaysForFuture 

@GretaThunberg
@Fridays4future https://t.co/GcX8fRTtKF",3
148,11028,"@GeraldKutney @CailinasEirinn @seth_leitman @ChristineMilne @SaleemulHuq @debraruh @Jackthelad1947 @kirillklip @KAdnoub @THEnergyNet @Hazloe3 @ECOWARRIORSS @AdamRogers2030 @maryannehitt @blanketcrap @carlyinNJ @Jilliemary @a_fly_guy @NJdoc @MarkRuffalo @mzjacobson @ProfStrachan @CapaTosta122 @JanZaxBee @pegb_ @KetanJ0 @cberrl @restorm @AmyTidd @TXsharon @elder_jodi @TheStephenRalph @Klinkmi @ShiCooks @Totalrecoverys1 @1o5Climate @FrackHazReveal @BrokenTwitty @krollteri @61Mudu @Wipapa5 @VT_Gemini @Lynestel @khtagh @lahautj #Ecudaor's Huge #Oil Spill = Heartbreaking
We Need #EnergyTransition Now!

RT If U Agree

#Sustainability #EnergyTransition
#CleanEnergy #ClimateCrisis
#ClimateAction #FridaysForFuture
#Carbon #Solar #SDGs
@Hroadie
@Jossfjh
@kangabella
@Eddie72J
@artytrace
https://t.co/2wtaTOAU1p",1
149,11030,Activism fail. Going all the way to #edinburgh for #FridaysForFuture #climate March. Going the wrong direction… hoping we’ll catch up! @Fridays4future @fff_europe @P4F_Scotland @F4F_Uk,3
150,11039,"Great #live #tweets about #IPCC highlights in case you can't attend the #Pressconference @IPCC_CH 
#ClimateReport #ClimateCrisis
#Scientists4Future @S4F_INTL @S4F_Europe @S4FSaarland #FridaysForFuture",3
151,11046,"#World powers must act
 immediately. #Climatechange is
threatening the #global south.
#climatecrises. #FloodsInPakistan2022 #FridaysForFuture 
#ClimateReparationsForPakistan
#PakistanIsOurStory #EndfossilNow
#ClimateSolidarity  #climatereality #ClimateEmergency
#ActOnClimate",1
152,11049,"📍School Climate Strike 🇧🇩✊

#FridaysForFuture
#PeopleNotProfit
#ClimateAction
#ClimateJustice
#UprootTheSystem
@Fridays4future 
@YouthNet4CC
@GretaThunberg https://t.co/L9YvVvuIBS",3
153,11052,"We're launching an international campaign to target Sumitomo Corporation and JICA for building the Matarbari Coal Power Plant in Bangladesh!
#StopSumitomo #FridaysForFuture #ClimateStrike #UprooTheSystem

Here is the link to register for their event
https://t.co/VYlKfiZuIH",1
154,11066,"Join us next week, Wednesday Sept. 21 in Heritage Community Park, Irvine for another poster making event! Supplies will be provided 🎨🖌

#PeopleNotProfit 
#ClimateStrike 
#FridaysForFuture https://t.co/FvHcdH5stL",1
155,11068,#FFF #Fridaysforfuture #GreenFaith #RiseUp just signed a @theactionnet petition: Circulate the petition in our community of Kampala!. Sign here: https://t.co/MgYDG56FkJ,3
156,11072,"Every friday until they get the future they deserve #FridaysForFuture, I am, we are with the #youth @Fridays4future",1
157,11098,"It’s simple: invest a future for all living things

It’s time for a #ClimateAction budget!

#FridaysForFuture #NewZealand @FFF_Aus @FFF_Bangladesh @FFF_Jour @fff_europe @fffitalia @FFF_Sweden @FFFUnitedStates @JanineClimate @grantrobertson1 https://t.co/fXWOUYM4WG",1
158,11099,"When a 15 year old Girl shouts FIRE! Don't bury your head in the sand. 
JOIN HER!
Help Put The Fire Out.
#FridaysForFuture  #ClimateEmergency #ClimateAction",1
159,11110,"@plantxbass @ClimateBen @EddieHunkpapa @KevinClimate @ExtinctionR @COP26_Coalition @GretaThunberg @DoctorVive https://t.co/DBk3QLkLTf REPAIR NATURE'S ARTERIES, UNBLOCK RIVERS, REMOVE DAMS, STOP ECOCIDE [Jamie Hunter] co-founder Nelson Chapter #FridaysForFuture and Canadian branch #StopEcocide 12 Dec 2020 #amateurvideo #CivilResistance UNITE UNIFY AMPLIFY",1
160,11114,"#ClimateAction #ClimateCrisis #GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ClimateStrike #ExtinctionRebellion

You've been fooled by Greta Thunberg:",2
161,11123,".
Top #tips to reduce your carbon emissions

via @EnergySvgTrust

https://t.co/kb9uUmHQcU

#ClimateChange
 #climateaction #climate #zerocarbon #RacetoZero #renewableenergy #actonclimate  #ClimateEmergency #globalwarming #fridaysforfuture
#",3
162,11133,"🌍🌿👇 Solidarity Patience and fellow strikers.!✌️💚🌱
Week 100: #ClimateStrike 🗣️📢🆘🔥🌊🌍🌊🆘🌿
#STOPEACOP 🗣️📢⛔🛢️🌍🛢️⛔
#FridaysForFuture ✊🗣️📢🌍🌿",1
163,11134,School strike week 183. #FridaysForFuture #ClimateStrike #PeopleNotProfit 👏🏼👏🏼✊🏽✊🏽,3
164,11136,"Our new #EUsolidaritycorps volunteers EKO-Aisling and EKO-Margarita are with us at @FFF_Helsinki today! We continue asking for #ClimateAction 📣

#fridaysforfuture #ClimateStrike https://t.co/0K8xtdcBjc",1
165,11147,"We are here again, asking for #ClimateAction in Helsinki! 🌍

#fridaysforfuture #climatecrisis https://t.co/fwI7dNiGsn",1
166,11164,These youth put us all to shame #FridaysForFuture,2
167,11165,"week 62nd my #ClimateStrike!
#FridaysForFuture #NoWar https://t.co/HHF56bx3aY",3
168,11166,"While on #deforestation #patrol of this NOW ACTIVE #oldgrowth #forest #logging
#FridaysForFuture 
i encountered a #squirrel who NEVER Seen a Human Before...
Everything will be Destroyed here, Road being Built TODAY here to kill him...
https://t.co/vG6OreDyET",3
169,11172,"I'm a little confused on this: so I asked myself and the generation #FridaysForFuture #Millennials #greenpeace  #ClimateCrisis #GretaThunberg how is matching this together with you're #ClimateStrike ? #CryptoMining is major factor in ours #ClimateCrisis, needs more energy than... https://t.co/waFIDecHTR",2
170,11173,renewable energy sources are the best solutions to save the planet #renewableenergy #future #climateaction #climatecrisis #climateemergency #fridaysforfuture #climatesolutions #ClimateCrisis @EU_ENV @PallCorporation @solidarity4_et @UnivKenya @GeraldKutney @climateactionaf https://t.co/rixptvdbWj,1
171,11180,"When you refuse to reuse, it’s our Earth you abuse. #Recycling #Fishyfriday #Environment #ClimateAction #PlasticPollution #uprootthesystem #fridaysforfuture #SeaHorseArmy",1
172,11182,"@GretaThunberg with your ideologic solutions you are now the queen of blablabla.
Shut up, you are devastating decarbonization.
@Fridays4future 

#Fridaysforfuture",2
173,11183,"Today not striking, instead I did clarification on the environmental hazard and how to mitigate. at a school! There is need of more awareness on how save our planet.
#ClimateActionNow climate strike week 12.
#FridaysForFuture #ExtinctionRebellion #UprootTheSystem https://t.co/l8butC0e90",1
174,11199,Young Christians are helping lead the way on climate action and the importance of the upcoming midterm elections in the US!  #ActOnClimate #FridaysForFuture,3
175,11203,A-Anti-Anticapitalista! These kids are alright 🚩🌍 #FridaysForFuture #Magdeburg https://t.co/Jjj4AnBqnf,1
176,11208,"We can reduce global temperatures faster than we once thought — if we act now

That's why NOW is the time to act!!

https://t.co/qC4ggtczDI

#FridaysForFuture
#ClimateCrisis
#ClimateStrike
#ClimateDenial
#EndFossilFuels
#ClimateTalk
#StandWithUkraine️
#stopfossilfuel",1
177,11215,"📢 CALLING ALL YOUNG PEOPLE 📢

Think causing severe harm to the #environment should be a crime? Come and find out more about #EcocideLaw 

FREE ‘Youth Briefing’  Sept 12th: https://t.co/m2cBmse42v

Register TODAY &amp; pls share!

#FridaysForFuture #StopEcocide #GlobalClimateStrike https://t.co/UF1oPYaclB",1
178,11218,"@ClimateRealists Scientists say global warming made 1997 almost 17°C 🔥 

Scientists say climate change means 2021 was much hotter, at 14.8°C ❄️ 

Scientists are responsible for the climate hoax.

#FridaysForFuture https://t.co/ObGLsIu7kK",2
179,11220,"#ClimateChange #UprootTheSystem #FaceTheClimateEmergency #FridaysForFuture #Renewables #ClimateStrike #Greenwashing  #ClimateAction #ExtinctionRebellion #GlobalWarming 

How Billionaires with Greta Thunberg 
uproot the system, important thread 2 read:",2
180,11222,"The #FridaysForFuture #map works to connect @Fridays4Future activists. If you put your actions on the map other activists can find you and you can find them!
Are you registered? Keep recording here: https://t.co/S51GxvhI2G
Or register here: https://t.co/vBUJnfOulS https://t.co/WRZLaReJvT",1
181,11226,Beautiful #FridaysForFuture climate strike in NYC finished in Foley Square with singing by @aderinsola_mb. So much passion and energy. Students demand #ClimateJustice. 🙌 https://t.co/EOIckRWkND,1
